QualStatus,IssueAge,Gender,InitialBB,InitialPols,InitialPremium,Benefit_Base_Bucket,Percentage,CreditingStrategy,PolicyID,SCPeriod,valRate,MGIR,Bonus,RollupType,Rollup,RollupDuration,GLWBStartYear,WaitPeriod
N,57,Male,2697.438684,0.021937728,2074.952834,"[100000, 200000)",0.006219807,Fixed,183,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,57,Male,8092.316053,0.065813185,6224.858503,"[100000, 200000)",0.018659421,Indexed,184,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,57,Male,5690.030791,0.04627588,4376.946762,"[100000, 200000)",0.013120185,Fixed,185,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,57,Male,17070.09237,0.13882764,13130.84029,"[100000, 200000)",0.039360554,Indexed,186,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,57,Male,6802.612131,0.055324281,5232.778562,"[100000, 200000)",0.015685597,Fixed,187,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,57,Male,20407.83639,0.165972843,15698.33569,"[100000, 200000)",0.04705679,Indexed,188,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,57,Male,22284.67924,0.18123683,17142.06096,"[100000, 200000)",0.051384451,Fixed,189,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,57,Male,66854.03773,0.54371049,51426.18287,"[100000, 200000)",0.154153353,Indexed,190,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,57,Male,33259.25585,0.270490862,25584.04296,"[100000, 200000)",0.076689845,Fixed,191,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,57,Male,99777.76756,0.811472587,76752.12889,"[100000, 200000)",0.230069536,Indexed,192,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,57,Male,22224.91582,0.180750786,17096.08909,"[100000, 200000)",0.051246647,Fixed,193,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,57,Male,66674.74746,0.542252358,51288.26728,"[100000, 200000)",0.153739942,Indexed,194,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,57,Male,8992.208417,0.073131829,6917.083398,"[100000, 200000)",0.020734411,Fixed,195,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,57,Male,26976.62525,0.219395487,20751.25019,"[100000, 200000)",0.062203232,Indexed,196,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,57,Male,579.39178,0.002113329,445.6859846,"[200000, 500000)",0.00097248,Fixed,197,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,57,Male,1738.17534,0.006339987,1337.057954,"[200000, 500000)",0.00291744,Indexed,198,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,57,Male,348.3060239,0.001270445,267.9277107,"[200000, 500000)",0.000584614,Fixed,199,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,57,Male,1044.918072,0.003811334,803.7831322,"[200000, 500000)",0.001753843,Indexed,200,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,57,Male,895.9858245,0.003268105,689.219865,"[200000, 500000)",0.001503867,Fixed,201,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,57,Male,2687.957474,0.009804314,2067.659595,"[200000, 500000)",0.004511602,Indexed,202,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,57,Male,1305.644376,0.004762332,1004.341828,"[200000, 500000)",0.002191459,Fixed,203,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,57,Male,3916.933129,0.014286997,3013.025484,"[200000, 500000)",0.006574376,Indexed,204,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,57,Male,1854.18729,0.006763141,1426.297916,"[200000, 500000)",0.003112161,Fixed,205,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,57,Male,5562.561871,0.020289422,4278.893747,"[200000, 500000)",0.009336482,Indexed,206,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,57,Male,2562.892457,0.00934814,1971.455736,"[200000, 500000)",0.004301687,Fixed,207,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,57,Male,7688.677372,0.028044419,5914.367209,"[200000, 500000)",0.01290506,Indexed,208,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,57,Male,3442.667732,0.012557116,2648.205947,"[200000, 500000)",0.005778346,Fixed,209,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,57,Male,10328.00319,0.037671349,7944.617842,"[200000, 500000)",0.017335037,Indexed,210,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,57,Male,4486.397853,0.016364118,3451.075272,"[200000, 500000)",0.007530194,Fixed,211,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,57,Male,13459.19356,0.049092353,10353.22582,"[200000, 500000)",0.022590583,Indexed,212,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,57,Male,9336.937458,0.034056441,7182.259583,"[200000, 500000)",0.015671582,Fixed,213,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,57,Male,28010.81237,0.102169323,21546.77875,"[200000, 500000)",0.047014747,Indexed,214,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,57,Male,10973.66293,0.04002639,8441.279179,"[200000, 500000)",0.018418744,Fixed,215,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,57,Male,32920.9888,0.120079171,25323.83754,"[200000, 500000)",0.055256233,Indexed,216,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,57,Male,32675.85163,0.119185034,25135.27049,"[200000, 500000)",0.054844782,Fixed,217,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,57,Male,98027.5549,0.357555103,75405.81146,"[200000, 500000)",0.164534347,Indexed,218,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,57,Male,46846.808,0.17087354,36036.00616,"[200000, 500000)",0.078630024,Fixed,219,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,57,Male,140540.424,0.512620619,108108.0185,"[200000, 500000)",0.235890071,Indexed,220,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,57,Male,26124.01303,0.09528723,20095.39464,"[200000, 500000)",0.043847849,Fixed,221,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,57,Male,78372.0391,0.28586169,60286.18392,"[200000, 500000)",0.131543547,Indexed,222,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,57,Male,7514.201248,0.027408018,5780.154806,"[200000, 500000)",0.012612211,Fixed,223,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,57,Male,22542.60375,0.082224054,17340.46442,"[200000, 500000)",0.037836633,Indexed,224,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,57,Male,91.15621067,0.001407215,70.12016205,"[50000, 100000)",0.00050898,Fixed,225,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,57,Male,273.468632,0.004221644,210.3604862,"[50000, 100000)",0.001526941,Indexed,226,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,57,Male,60.30543778,0.000930959,46.38879829,"[50000, 100000)",0.000336722,Fixed,227,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,57,Male,180.9163133,0.002792877,139.1663949,"[50000, 100000)",0.001010165,Indexed,228,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,57,Male,170.9283274,0.002638689,131.4833288,"[50000, 100000)",0.000954396,Fixed,229,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,57,Male,512.7849823,0.007916066,394.4499864,"[50000, 100000)",0.002863189,Indexed,230,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,57,Male,249.8968355,0.003857757,192.228335,"[50000, 100000)",0.001395326,Fixed,231,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,57,Male,749.6905065,0.01157327,576.685005,"[50000, 100000)",0.004185977,Indexed,232,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,57,Male,356.5576619,0.005504322,274.2751245,"[50000, 100000)",0.001990878,Fixed,233,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,57,Male,1069.672986,0.016512967,822.8253735,"[50000, 100000)",0.005972633,Indexed,234,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,57,Male,496.0960144,0.007658431,381.6123188,"[50000, 100000)",0.002770005,Fixed,235,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,57,Male,1488.288043,0.022975294,1144.836956,"[50000, 100000)",0.008310014,Indexed,236,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,57,Male,672.4275393,0.010380531,517.2519533,"[50000, 100000)",0.003754571,Fixed,237,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,57,Male,2017.282618,0.031141594,1551.75586,"[50000, 100000)",0.011263712,Indexed,238,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,57,Male,886.9219472,0.013691767,682.2476517,"[50000, 100000)",0.004952223,Fixed,239,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,57,Male,2660.765841,0.0410753,2046.742955,"[50000, 100000)",0.014856668,Indexed,240,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,57,Male,1894.68596,0.029249021,1457.450738,"[50000, 100000)",0.01057918,Fixed,241,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,57,Male,5684.05788,0.087747062,4372.352215,"[50000, 100000)",0.03173754,Indexed,242,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,57,Male,2301.819725,0.035534106,1770.630558,"[50000, 100000)",0.012852455,Fixed,243,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,57,Male,6905.459176,0.106602319,5311.891674,"[50000, 100000)",0.038557364,Indexed,244,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,57,Male,8222.602358,0.126935582,6325.078737,"[50000, 100000)",0.045911773,Fixed,245,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,57,Male,24667.80707,0.380806747,18975.23621,"[50000, 100000)",0.137735319,Indexed,246,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,57,Male,12958.5887,0.200046887,9968.145158,"[50000, 100000)",0.072355655,Fixed,247,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,57,Male,38875.76611,0.60014066,29904.43547,"[50000, 100000)",0.217066966,Indexed,248,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,57,Male,10357.85361,0.159898305,7967.579698,"[50000, 100000)",0.057834175,Fixed,249,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,57,Male,31073.56082,0.479694915,23902.73909,"[50000, 100000)",0.173502525,Indexed,250,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,57,Male,6054.091492,0.093459418,4656.993455,"[50000, 100000)",0.033803662,Fixed,251,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,57,Male,18162.27448,0.280378253,13970.98037,"[50000, 100000)",0.101410987,Indexed,252,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,57,Male,734.0685874,0.001177711,564.6681442,"[500000, Inf)",0.001417957,Fixed,253,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,57,Male,2202.205762,0.003533134,1694.004432,"[500000, Inf)",0.00425387,Indexed,254,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,57,Male,392.6008383,0.000629874,302.0006448,"[500000, Inf)",0.000758364,Fixed,255,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,57,Male,1177.802515,0.001889621,906.0019345,"[500000, Inf)",0.002275091,Indexed,256,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,57,Male,898.2742316,0.001441157,690.9801781,"[500000, Inf)",0.001735143,Fixed,257,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,57,Male,2694.822695,0.00432347,2072.940534,"[500000, Inf)",0.005205429,Indexed,258,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,57,Male,1307.148846,0.002097139,1005.499112,"[500000, Inf)",0.002524942,Fixed,259,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,57,Male,3921.446537,0.006291418,3016.497337,"[500000, Inf)",0.007574825,Indexed,260,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,57,Male,1852.607075,0.002972251,1425.082365,"[500000, Inf)",0.003578571,Fixed,261,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,57,Male,5557.821224,0.008916754,4275.247095,"[500000, Inf)",0.010735713,Indexed,262,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,57,Male,2553.535963,0.004096795,1964.258433,"[500000, Inf)",0.004932514,Fixed,263,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,57,Male,7660.607888,0.012290384,5892.775299,"[500000, Inf)",0.014797541,Indexed,264,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,57,Male,3416.973665,0.005482061,2628.441281,"[500000, Inf)",0.006600365,Fixed,265,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,57,Male,10250.921,0.016446183,7885.323842,"[500000, Inf)",0.019801095,Indexed,266,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,57,Male,4430.183403,0.007107616,3407.833387,"[500000, Inf)",0.008557522,Fixed,267,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,57,Male,13290.55021,0.021322847,10223.50016,"[500000, Inf)",0.025672567,Indexed,268,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,57,Male,9119.29559,0.014630647,7014.842761,"[500000, Inf)",0.017615202,Fixed,269,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,57,Male,27357.88677,0.04389194,21044.52828,"[500000, Inf)",0.052845606,Indexed,270,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,57,Male,10570.43807,0.016958804,8131.106211,"[500000, Inf)",0.020418288,Fixed,271,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,57,Male,31711.31422,0.050876412,24393.31863,"[500000, Inf)",0.061254863,Indexed,272,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,57,Male,28699.91424,0.046045038,22076.85711,"[500000, Inf)",0.05543792,Fixed,273,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,57,Male,86099.74272,0.138135113,66230.57132,"[500000, Inf)",0.166313761,Indexed,274,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,57,Male,41081.74711,0.065909974,31601.34393,"[500000, Inf)",0.079355172,Fixed,275,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,57,Male,123245.2413,0.197729921,94804.03179,"[500000, Inf)",0.238065515,Indexed,276,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,57,Male,19911.2833,0.031944897,15316.37177,"[500000, Inf)",0.038461444,Fixed,277,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,57,Male,59733.84989,0.09583469,45949.1153,"[500000, Inf)",0.115384331,Indexed,278,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,57,Male,4455.589138,0.007148376,3427.37626,"[500000, Inf)",0.008606597,Fixed,279,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,57,Male,13366.76741,0.021445127,10282.12878,"[500000, Inf)",0.025819791,Indexed,280,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,62,Female,531.9890216,0.017697811,409.2223243,"[0, 50000)",0.003240599,Fixed,281,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,62,Female,1595.967065,0.053093434,1227.666973,"[0, 50000)",0.009721797,Indexed,282,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,62,Female,319.995618,0.010645374,246.1504754,"[0, 50000)",0.001949246,Fixed,283,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,62,Female,959.986854,0.031936122,738.4514261,"[0, 50000)",0.005847738,Indexed,284,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,62,Female,188.9186103,0.006284802,145.322008,"[0, 50000)",0.001150793,Fixed,285,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,62,Female,566.755831,0.018854407,435.9660239,"[0, 50000)",0.00345238,Indexed,286,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,62,Female,418.3227126,0.013916446,321.786702,"[0, 50000)",0.002548203,Fixed,287,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,62,Female,1254.968138,0.041749338,965.3601059,"[0, 50000)",0.00764461,Indexed,288,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,62,Female,532.080465,0.017700853,409.2926654,"[0, 50000)",0.003241156,Fixed,289,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,62,Female,1596.241395,0.05310256,1227.877996,"[0, 50000)",0.009723468,Indexed,290,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,62,Female,659.798763,0.02194969,507.53751,"[0, 50000)",0.004019149,Fixed,291,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,62,Female,1979.396289,0.06584907,1522.61253,"[0, 50000)",0.012057447,Indexed,292,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,62,Female,797.3025192,0.026524062,613.3096301,"[0, 50000)",0.00485675,Fixed,293,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,62,Female,2391.907558,0.079572185,1839.92889,"[0, 50000)",0.01457025,Indexed,294,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,62,Female,938.5563357,0.031223188,721.9664121,"[0, 50000)",0.005717194,Fixed,295,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,62,Female,2815.669007,0.093669563,2165.899236,"[0, 50000)",0.017151583,Indexed,296,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,62,Female,2004.102416,0.066670975,1541.617243,"[0, 50000)",0.012207944,Fixed,297,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,62,Female,6012.307248,0.200012924,4624.851729,"[0, 50000)",0.036623832,Indexed,298,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,62,Female,1990.198246,0.066208421,1530.921728,"[0, 50000)",0.012123247,Fixed,299,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,62,Female,5970.594739,0.198625263,4592.765184,"[0, 50000)",0.036369741,Indexed,300,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,62,Female,6834.868896,0.227377287,5257.591458,"[0, 50000)",0.041634447,Fixed,301,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,62,Female,20504.60669,0.682131861,15772.77437,"[0, 50000)",0.124903341,Indexed,302,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,62,Female,7078.018412,0.235466203,5444.629548,"[0, 50000)",0.043115587,Fixed,303,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,62,Female,21234.05524,0.706398608,16333.88864,"[0, 50000)",0.12934676,Indexed,304,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,62,Female,9023.927012,0.300201229,6941.482317,"[0, 50000)",0.054969044,Fixed,305,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,62,Female,27071.78104,0.900603687,20824.44695,"[0, 50000)",0.164907133,Indexed,306,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,62,Female,9722.870169,0.323453145,7479.130899,"[0, 50000)",0.05922664,Fixed,307,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,62,Female,29168.61051,0.970359436,22437.3927,"[0, 50000)",0.177679921,Indexed,308,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,62,Female,6745.771559,0.050477912,5189.055045,"[100000, 200000)",0.0068891,Fixed,309,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,62,Female,20237.31468,0.151433735,15567.16514,"[100000, 200000)",0.020667299,Indexed,310,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,62,Female,3839.882994,0.028733448,2953.756149,"[100000, 200000)",0.003921469,Fixed,311,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,62,Female,11519.64898,0.086200343,8861.268447,"[100000, 200000)",0.011764408,Indexed,312,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,62,Female,2153.50824,0.01611448,1656.5448,"[100000, 200000)",0.002199264,Fixed,313,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,62,Female,6460.524721,0.048343439,4969.634401,"[100000, 200000)",0.006597792,Indexed,314,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,62,Female,4720.879379,0.035325853,3631.445676,"[100000, 200000)",0.004821184,Fixed,315,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,62,Female,14162.63814,0.105977558,10894.33703,"[100000, 200000)",0.014463553,Indexed,316,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,62,Female,5927.779905,0.044356965,4559.830696,"[100000, 200000)",0.006053728,Fixed,317,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,62,Female,17783.33972,0.133070894,13679.49209,"[100000, 200000)",0.018161184,Indexed,318,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,62,Female,7232.744897,0.054121883,5563.649921,"[100000, 200000)",0.00738642,Fixed,319,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,62,Female,21698.23469,0.162365649,16690.94976,"[100000, 200000)",0.022159259,Indexed,320,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,62,Female,8568.366999,0.064116205,6591.051538,"[100000, 200000)",0.00875042,Fixed,321,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,62,Female,25705.101,0.192348615,19773.15461,"[100000, 200000)",0.02625126,Indexed,322,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,62,Female,9849.119631,0.073699945,7576.24587,"[100000, 200000)",0.010058385,Fixed,323,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,62,Female,29547.35889,0.221099834,22728.73761,"[100000, 200000)",0.030175155,Indexed,324,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,62,Female,19976.96806,0.149485588,15366.89851,"[100000, 200000)",0.020401421,Fixed,325,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,62,Female,59930.90418,0.448456765,46100.69552,"[100000, 200000)",0.061204263,Indexed,326,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,62,Female,18796.67177,0.140653553,14458.97829,"[100000, 200000)",0.019196047,Fixed,327,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,62,Female,56390.01532,0.421960659,43376.93486,"[100000, 200000)",0.05758814,Indexed,328,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,62,Female,49288.49179,0.368820692,37914.22445,"[100000, 200000)",0.05033573,Fixed,329,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,62,Female,147865.4754,1.106462077,113742.6734,"[100000, 200000)",0.151007189,Indexed,330,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,62,Female,48556.81347,0.363345619,37351.39498,"[100000, 200000)",0.049588505,Fixed,331,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,62,Female,145670.4404,1.090036857,112054.1849,"[100000, 200000)",0.148765516,Indexed,332,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,62,Female,41637.67787,0.311570442,32028.98298,"[100000, 200000)",0.042522358,Fixed,333,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,62,Female,124913.0336,0.934711327,96086.94894,"[100000, 200000)",0.127567074,Indexed,334,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,62,Female,17504.05825,0.13098106,13464.66019,"[100000, 200000)",0.017875969,Fixed,335,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,62,Female,52512.17474,0.392943179,40393.98057,"[100000, 200000)",0.053627907,Indexed,336,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,62,Female,12515.7259,0.044979959,9627.48146,"[200000, 500000)",0.009665909,Fixed,337,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,62,Female,37547.17769,0.134939878,28882.44438,"[200000, 500000)",0.028997727,Indexed,338,10,0.0475,0.01,0,Simple,0.1,10,1,0
N,62,Female,6615.913528,0.023776769,5089.164252,"[200000, 500000)",0.005109477,Fixed,339,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,62,Female,19847.74058,0.071330306,15267.49276,"[200000, 500000)",0.015328432,Indexed,340,10,0.0475,0.01,0,Simple,0.1,10,2,1
N,62,Female,3456.140083,0.012420937,2658.569294,"[200000, 500000)",0.002669181,Fixed,341,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,62,Female,10368.42025,0.03726281,7975.707883,"[200000, 500000)",0.008007543,Indexed,342,10,0.0475,0.01,0,Simple,0.1,10,3,2
N,62,Female,7540.15837,0.02709839,5800.121823,"[200000, 500000)",0.005823273,Fixed,343,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,62,Female,22620.47511,0.081295169,17400.36547,"[200000, 500000)",0.017469818,Indexed,344,10,0.0475,0.01,0,Simple,0.1,10,4,3
N,62,Female,9409.708633,0.03381732,7238.23741,"[200000, 500000)",0.007267129,Fixed,345,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,62,Female,28229.1259,0.101451961,21714.71223,"[200000, 500000)",0.021801386,Indexed,346,10,0.0475,0.01,0,Simple,0.1,10,5,4
N,62,Female,11393.06343,0.04094525,8763.894945,"[200000, 500000)",0.008798876,Fixed,347,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,62,Female,34179.19029,0.122835751,26291.68483,"[200000, 500000)",0.026396627,Indexed,348,10,0.0475,0.01,0,Simple,0.1,10,6,5
N,62,Female,13370.27426,0.0480511,10284.82636,"[200000, 500000)",0.010325878,Fixed,349,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,62,Female,40110.82279,0.144153299,30854.47907,"[200000, 500000)",0.030977633,Indexed,350,10,0.0475,0.01,0,Simple,0.1,10,7,6
N,62,Female,15196.40367,0.054613981,11689.54128,"[200000, 500000)",0.0117362,Fixed,351,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,62,Female,45589.211,0.163841943,35068.62384,"[200000, 500000)",0.035208599,Indexed,352,10,0.0475,0.01,0,Simple,0.1,10,8,7
N,62,Female,30095.56238,0.108159701,23150.4326,"[200000, 500000)",0.023242836,Fixed,353,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,62,Female,90286.68714,0.324479103,69451.2978,"[200000, 500000)",0.069728509,Indexed,354,10,0.0475,0.01,0,Simple,0.1,10,9,8
N,62,Female,27618.06658,0.09925589,21244.6666,"[200000, 500000)",0.021329464,Fixed,355,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,62,Female,82854.19974,0.297767669,63733.9998,"[200000, 500000)",0.063988391,Indexed,356,10,0.0475,0.01,0,Simple,0.1,10,10,9
N,62,Female,65270.96124,0.234575701,50208.43172,"[200000, 500000)",0.050408836,Fixed,357,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,62,Female,195812.8837,0.703727103,150625.2952,"[200000, 500000)",0.151226509,Indexed,358,10,0.0475,0.01,0,Simple,0.1,10,12,11
N,62,Female,62518.25785,0.224682828,48090.96758,"[200000, 500000)",0.04828292,Fixed,359,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,62,Female,187554.7736,0.674048484,144272.9027,"[200000, 500000)",0.144848761,Indexed,360,10,0.0475,0.01,0,Simple,0.1,10,15,14
N,62,Female,45169.70596,0.162334294,34745.92766,"[200000, 500000)",0.034884614,Fixed,361,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,62,Female,135509.1179,0.487002883,104237.783,"[200000, 500000)",0.104653843,Indexed,362,10,0.0475,0.01,0,Simple,0.1,10,20,19
N,62,Female,13537.99277,0.048653859,10413.84059,"[200000, 500000)",0.010455407,Fixed,363,10,0.0475,0.01,0,Simple,0.1,10,99,98
N,62,Female,40613.97831,0.145961577,31241.52178,"[200000, 500000)",0.031366221,Indexed,364,10,0.0475,0.01,0,Simple,0.1,10,99,98
